timestamp;datetime;Head.state;Head.px;Head.py;Head.pz;Head.rx;Head.ry;Head.rz;Neck.state;Neck.px;Neck.py;Neck.pz;Neck.rx;Neck.ry;Neck.rz;SpineShoulder.state;SpineShoulder.px;SpineShoulder.py;SpineShoulder.pz;SpineShoulder.rx;SpineShoulder.ry;SpineShoulder.rz;SpineMid.state;SpineMid.px;SpineMid.py;SpineMid.pz;SpineMid.rx;SpineMid.ry;SpineMid.rz;SpineBase.state;SpineBase.px;SpineBase.py;SpineBase.pz;SpineBase.rx;SpineBase.ry;SpineBase.rz;ShoulderRight.state;ShoulderRight.px;ShoulderRight.py;ShoulderRight.pz;ShoulderRight.rx;ShoulderRight.ry;ShoulderRight.rz;ShoulderLeft.state;ShoulderLeft.px;ShoulderLeft.py;ShoulderLeft.pz;ShoulderLeft.rx;ShoulderLeft.ry;ShoulderLeft.rz;HipRight.state;HipRight.px;HipRight.py;HipRight.pz;HipRight.rx;HipRight.ry;HipRight.rz;HipLeft.state;HipLeft.px;HipLeft.py;HipLeft.pz;HipLeft.rx;HipLeft.ry;HipLeft.rz;ElbowRight.state;ElbowRight.px;ElbowRight.py;ElbowRight.pz;ElbowRight.rx;ElbowRight.ry;ElbowRight.rz;WristRight.state;WristRight.px;WristRight.py;WristRight.pz;WristRight.rx;WristRight.ry;WristRight.rz;HandRight.state;HandRight.px;HandRight.py;HandRight.pz;HandRight.rx;HandRight.ry;HandRight.rz;HandTipRight.state;HandTipRight.px;HandTipRight.py;HandTipRight.pz;HandTipRight.rx;HandTipRight.ry;HandTipRight.rz;ThumbRight.state;ThumbRight.px;ThumbRight.py;ThumbRight.pz;ThumbRight.rx;ThumbRight.ry;ThumbRight.rz;ElbowLeft.state;ElbowLeft.px;ElbowLeft.py;ElbowLeft.pz;ElbowLeft.rx;ElbowLeft.ry;ElbowLeft.rz;WristLeft.state;WristLeft.px;WristLeft.py;WristLeft.pz;WristLeft.rx;WristLeft.ry;WristLeft.rz;HandLeft.state;HandLeft.px;HandLeft.py;HandLeft.pz;HandLeft.rx;HandLeft.ry;HandLeft.rz;HandTipLeft.state;HandTipLeft.px;HandTipLeft.py;HandTipLeft.pz;HandTipLeft.rx;HandTipLeft.ry;HandTipLeft.rz;ThumbLeft.state;ThumbLeft.px;ThumbLeft.py;ThumbLeft.pz;ThumbLeft.rx;ThumbLeft.ry;ThumbLeft.rz;KneeRight.state;KneeRight.px;KneeRight.py;KneeRight.pz;KneeRight.rx;KneeRight.ry;KneeRight.rz;AnkleRight.state;AnkleRight.px;AnkleRight.py;AnkleRight.pz;AnkleRight.rx;AnkleRight.ry;AnkleRight.rz;FootRight.state;FootRight.px;FootRight.py;FootRight.pz;FootRight.rx;FootRight.ry;FootRight.rz;KneeLeft.state;KneeLeft.px;KneeLeft.py;KneeLeft.pz;KneeLeft.rx;KneeLeft.ry;KneeLeft.rz;AnkleLeft.state;AnkleLeft.px;AnkleLeft.py;AnkleLeft.pz;AnkleLeft.rx;AnkleLeft.ry;AnkleLeft.rz;FootLeft.state;FootLeft.px;FootLeft.py;FootLeft.pz;FootLeft.rx;FootLeft.ry;FootLeft.rz
1666954277.79312;2022-10-28_11:51:17.793120;2.000000;0.679908;0.566027;2.717651;0.000000;0.000000;0.000000;2.000000;0.723162;0.456215;2.726577;0.010833;0.960434;-0.082877;2.000000;0.724683;0.391647;2.737379;0.010725;0.961984;-0.060894;2.000000;0.727023;0.194221;2.761822;0.010968;0.963886;-0.042904;2.000000;0.727398;-0.074506;2.785690;0.010818;0.964793;-0.042941;2.000000;0.848819;0.347536;2.630611;0.738216;0.574615;-0.291723;2.000000;0.569278;0.347237;2.803354;0.781742;-0.592976;-0.126793;2.000000;0.780381;-0.072756;2.718844;0.620949;0.651877;-0.322742;2.000000;0.658035;-0.074629;2.790226;0.707682;-0.704396;0.008201;2.000000;0.946168;0.141620;2.616439;0.968710;0.213539;0.112951;2.000000;0.970502;-0.064906;2.587494;0.806322;0.006487;0.584524;2.000000;0.970693;-0.127351;2.587957;0.809299;0.003416;0.587384;2.000000;0.983349;-0.184627;2.614812;0.000000;0.000000;0.000000;2.000000;0.999575;-0.137904;2.573875;0.000000;0.000000;0.000000;2.000000;0.528039;0.150960;2.887684;-0.594228;0.216785;0.773278;2.000000;0.461925;-0.043417;2.852532;0.827693;-0.089579;-0.530569;2.000000;0.436666;-0.099527;2.835900;0.818051;-0.100173;-0.520509;2.000000;0.428908;-0.141761;2.831182;0.000000;0.000000;0.000000;2.000000;0.414448;-0.085010;2.810167;0.000000;0.000000;0.000000;2.000000;0.758836;-0.395774;2.670547;0.855848;-0.066291;0.510838;2.000000;0.813223;-0.710583;2.777197;0.742470;0.167546;0.645048;2.000000;0.813414;-0.781660;2.726567;0.000000;0.000000;0.000000;2.000000;0.689337;-0.393820;2.852507;-0.493826;0.059274;0.862916;2.000000;0.749275;-0.695882;2.936065;-0.635167;0.040261;0.754909;2.000000;0.744547;-0.759376;2.864959;0.000000;0.000000;0.00000
1666954277.860082;2022-10-28_11:51:17.860082;2.000000;0.639213;0.555559;2.658844;0.000000;0.000000;0.000000;2.000000;0.684598;0.442637;2.668095;0.014124;0.958089;-0.084960;2.000000;0.685862;0.378325;2.679226;0.013298;0.959695;-0.062893;2.000000;0.687623;0.181873;2.704580;0.012796;0.958653;-0.045456;2.000000;0.687886;-0.084988;2.729867;0.013120;0.956631;-0.045364;2.000000;0.808230;0.338809;2.571157;0.727462;0.583910;-0.297368;2.000000;0.530266;0.342990;2.747553;0.765557;-0.611188;-0.125338;2.000000;0.738908;-0.081426;2.659066;0.606766;0.651633;-0.333832;2.000000;0.621035;-0.086403;2.737947;0.714435;-0.695628;-0.009402;2.000000;0.916811;0.135316;2.562310;0.962007;0.237985;0.123886;2.000000;0.950335;-0.072519;2.536078;0.970443;0.063768;0.219255;2.000000;0.953687;-0.132022;2.537122;0.973801;0.029385;0.225483;2.000000;0.968809;-0.194205;2.565279;0.000000;0.000000;0.000000;2.000000;0.957055;-0.145166;2.499334;0.000000;0.000000;0.000000;2.000000;0.470988;0.143666;2.808152;-0.650020;0.199469;0.733205;2.000000;0.405629;-0.050990;2.773278;0.060890;-0.094840;0.981629;2.000000;0.385273;-0.099361;2.735840;0.026519;-0.315051;0.935131;2.000000;0.380207;-0.142382;2.740174;0.000000;0.000000;0.000000;2.000000;0.384453;-0.147562;2.737667;0.000000;0.000000;0.000000;2.000000;0.712612;-0.408239;2.588586;0.870579;-0.085546;0.478905;2.000000;0.706168;-0.749624;2.589612;0.780941;-0.006432;0.624531;2.000000;0.683105;-0.806152;2.492188;0.000000;0.000000;0.000000;2.000000;0.657607;-0.425896;2.840163;-0.467078;0.103339;0.870679;1.000000;0.724947;-0.695577;2.895871;-0.492260;0.026314;0.856345;2.000000;0.670510;-0.736495;2.797251;0.000000;0.000000;0.00000
1666954277.930415;2022-10-28_11:51:17.930415;2.000000;0.595082;0.532751;2.592798;0.000000;0.000000;0.000000;2.000000;0.642044;0.421145;2.597046;0.014046;0.952444;-0.094786;2.000000;0.643892;0.356564;2.609459;0.013564;0.954532;-0.068581;2.000000;0.646660;0.158695;2.637192;0.012209;0.957751;-0.051708;2.000000;0.648241;-0.110317;2.665855;0.011821;0.959844;-0.051798;2.000000;0.767813;0.317733;2.504789;0.725714;0.589849;-0.299573;2.000000;0.493951;0.322977;2.691347;0.757597;-0.606049;-0.149999;2.000000;0.699314;-0.106123;2.597413;0.604750;0.658747;-0.331287;2.000000;0.581976;-0.112047;2.672062;0.716221;-0.694383;0.004613;2.000000;0.882846;0.113231;2.502548;0.955553;0.249534;0.150620;2.000000;0.928164;-0.092598;2.480599;0.905039;0.076740;0.408144;2.000000;0.938230;-0.149720;2.478211;0.906983;0.070737;0.411555;2.000000;0.964045;-0.206483;2.509118;0.000000;0.000000;0.000000;2.000000;0.961902;-0.149105;2.455682;0.000000;0.000000;0.000000;2.000000;0.430923;0.121750;2.744506;-0.674649;0.192008;0.712402;2.000000;0.368591;-0.072052;2.698428;-0.141593;-0.089306;0.971697;2.000000;0.339665;-0.117463;2.659057;-0.132097;-0.284490;0.907172;2.000000;0.335491;-0.152983;2.658175;0.000000;0.000000;0.000000;2.000000;0.327206;-0.148047;2.656000;0.000000;0.000000;0.000000;2.000000;0.676481;-0.425964;2.523713;0.863518;-0.086078;0.490300;2.000000;0.629084;-0.737803;2.437270;0.849715;-0.131324;0.504706;2.000000;0.569704;-0.786202;2.328391;0.000000;0.000000;0.000000;2.000000;0.614359;-0.380754;2.788397;-0.476386;0.148961;0.853884;1.000000;0.708029;-0.707343;2.893076;-0.506430;0.059113;0.838358;1.000000;0.692545;-0.789634;2.848460;0.000000;0.000000;0.00000
1666954277.993036;2022-10-28_11:51:17.993036;2.000000;0.554206;0.509718;2.537092;0.000000;0.000000;0.000000;2.000000;0.598126;0.399698;2.531371;0.007950;0.954781;-0.077597;2.000000;0.600056;0.334742;2.541415;0.007154;0.956342;-0.052289;2.000000;0.603332;0.135842;2.562241;0.004063;0.959019;-0.042238;2.000000;0.607625;-0.133667;2.584770;0.003737;0.961154;-0.042268;2.000000;0.727835;0.298195;2.438083;0.727085;0.595984;-0.282656;2.000000;0.453719;0.296397;2.623402;0.764092;-0.596131;-0.166103;2.000000;0.659772;-0.127698;2.516251;0.600740;0.665648;-0.323322;2.000000;0.540840;-0.136406;2.590870;0.721388;-0.689859;-0.002364;2.000000;0.844154;0.092985;2.431403;0.954645;0.249371;0.153166;2.000000;0.900654;-0.113948;2.407650;0.787088;0.071486;0.599921;2.000000;0.915276;-0.174969;2.411062;0.784721;0.109386;0.608055;2.000000;0.942577;-0.229581;2.444573;0.000000;0.000000;0.000000;2.000000;0.952598;-0.183886;2.403692;0.000000;0.000000;0.000000;2.000000;0.400024;0.099026;2.686314;-0.594189;0.196813;0.779798;2.000000;0.323337;-0.089048;2.637481;0.843965;-0.103041;-0.487735;2.000000;0.302850;-0.136738;2.597144;0.827978;0.000148;-0.420940;2.000000;0.296986;-0.180971;2.594630;0.000000;0.000000;0.000000;2.000000;0.283714;-0.123257;2.574667;0.000000;0.000000;0.000000;2.000000;0.632616;-0.475718;2.448355;0.865935;-0.080640;0.489358;2.000000;0.592555;-0.759196;2.377714;0.858343;-0.119776;0.493875;2.000000;0.532744;-0.803845;2.274463;0.000000;0.000000;0.000000;2.000000;0.580393;-0.390564;2.720067;-0.479539;0.166076;0.843524;1.000000;0.665296;-0.684183;2.839693;-0.519696;0.087352;0.822922;1.000000;0.650146;-0.769355;2.794542;0.000000;0.000000;0.00000
1666954278.059763;2022-10-28_11:51:18.059763;2.000000;0.531713;0.503709;2.496591;0.000000;0.000000;0.000000;2.000000;0.577118;0.392400;2.502354;0.005453;0.955211;-0.076409;2.000000;0.579299;0.327605;2.512129;0.003233;0.956379;-0.057411;2.000000;0.584619;0.129694;2.534376;0.003344;0.958775;-0.036545;2.000000;0.588453;-0.139895;2.553828;0.003165;0.960147;-0.036561;2.000000;0.703576;0.287600;2.394347;0.721404;0.582087;-0.305504;2.000000;0.427925;0.282450;2.583359;0.780786;-0.587951;-0.143762;2.000000;0.640976;-0.133453;2.484424;0.600172;0.665376;-0.320759;2.000000;0.521569;-0.142910;2.560730;0.722689;-0.688417;-0.010717;2.000000;0.818246;0.087016;2.387006;0.957856;0.252226;0.127935;2.000000;0.876588;-0.120976;2.365562;0.864810;0.094441;0.480800;2.000000;0.894826;-0.179251;2.373652;0.856048;0.163324;0.490127;2.000000;0.920376;-0.238734;2.409115;0.000000;0.000000;0.000000;2.000000;0.927363;-0.181905;2.357294;0.000000;0.000000;0.000000;2.000000;0.383953;0.087825;2.657873;-0.590804;0.206256;0.779640;2.000000;0.314516;-0.104959;2.620538;0.935449;-0.134385;-0.296195;2.000000;0.287171;-0.147434;2.577583;0.874208;-0.126271;-0.236725;2.000000;0.279390;-0.187124;2.574261;0.000000;0.000000;0.000000;2.000000;0.275850;-0.133885;2.551133;0.000000;0.000000;0.000000;2.000000;0.613130;-0.443092;2.414790;0.866374;-0.092173;0.485125;2.000000;0.590413;-0.757940;2.375417;0.868562;-0.061677;0.490377;2.000000;0.530249;-0.808152;2.275380;0.000000;0.000000;0.000000;2.000000;0.552296;-0.391912;2.673232;-0.478815;0.154558;0.850607;1.000000;0.636157;-0.684769;2.791392;-0.520929;0.086379;0.822668;1.000000;0.621094;-0.769775;2.746094;0.000000;0.000000;0.00000
1666954278.120498;2022-10-28_11:51:18.120498;2.000000;0.471032;0.500456;2.409128;0.000000;0.000000;0.000000;2.000000;0.521577;0.392151;2.397102;0.010727;0.948644;-0.072222;2.000000;0.523170;0.326761;2.406595;0.008635;0.949875;-0.050927;2.000000;0.526187;0.126691;2.427127;0.006782;0.952836;-0.034455;2.000000;0.528330;-0.145680;2.446172;0.006532;0.954993;-0.034503;2.000000;0.641524;0.283482;2.300226;0.735445;0.571664;-0.300568;2.000000;0.376299;0.274850;2.498565;0.778826;-0.567230;-0.192123;2.000000;0.580813;-0.138211;2.373773;0.594856;0.664052;-0.323308;2.000000;0.462352;-0.149411;2.455879;0.726070;-0.683050;-0.027493;2.000000;0.756510;0.075975;2.280872;0.963913;0.245200;0.082258;2.000000;0.799230;-0.124124;2.253319;0.891144;0.064060;0.436426;2.000000;0.810628;-0.179285;2.252921;0.891096;0.089530;0.442255;2.000000;0.822959;-0.234568;2.271152;0.000000;0.000000;0.000000;2.000000;0.835888;-0.177057;2.225693;0.000000;0.000000;0.000000;2.000000;0.343530;0.064256;2.582042;-0.528192;0.196132;0.825252;2.000000;0.276470;-0.130843;2.570206;0.834219;-0.123769;-0.525499;2.000000;0.259698;-0.177600;2.540133;0.830719;-0.000663;-0.460988;2.000000;0.263768;-0.217453;2.543206;0.000000;0.000000;0.000000;2.000000;0.240359;-0.165842;2.523125;0.000000;0.000000;0.000000;2.000000;0.572258;-0.432441;2.333787;0.879993;-0.044512;0.469950;2.000000;0.576360;-0.755856;2.339371;0.910987;0.009335;0.412295;2.000000;0.534300;-0.818904;2.291669;0.000000;0.000000;0.000000;2.000000;0.468723;-0.420337;2.515075;-0.466538;0.089356;0.877889;1.000000;0.559532;-0.709168;2.625305;-0.612465;0.045545;0.757025;1.000000;0.535527;-0.751433;2.497561;0.000000;0.000000;0.00000
1666954278.181587;2022-10-28_11:51:18.181587;2.000000;0.422701;0.506976;2.359886;0.000000;0.000000;0.000000;2.000000;0.472098;0.397964;2.344228;-0.001444;0.943031;-0.070755;2.000000;0.475350;0.331888;2.353072;-0.004229;0.944060;-0.050228;2.000000;0.483630;0.129610;2.371793;-0.006542;0.946169;-0.034364;2.000000;0.493157;-0.145895;2.388590;-0.006701;0.947651;-0.034334;2.000000;0.590348;0.286351;2.237339;0.729376;0.562597;-0.320042;2.000000;0.341650;0.275850;2.441848;0.789021;-0.547471;-0.205600;2.000000;0.543000;-0.138188;2.313895;0.585358;0.660781;-0.338533;2.000000;0.430166;-0.149782;2.400336;0.726933;-0.679988;-0.042979;2.000000;0.705679;0.080600;2.208102;0.964875;0.248114;0.043084;2.000000;0.736646;-0.121458;2.175545;0.894534;0.033220;0.433459;2.000000;0.748933;-0.171690;2.173742;0.889867;0.099444;0.439912;2.000000;0.762917;-0.232021;2.193165;0.000000;0.000000;0.000000;2.000000;0.778282;-0.174462;2.150520;0.000000;0.000000;0.000000;2.000000;0.317954;0.056697;2.543465;-0.506662;0.209372;0.833508;2.000000;0.261678;-0.140053;2.558061;0.936669;-0.142761;-0.319617;2.000000;0.249178;-0.187967;2.531713;0.928775;-0.047287;-0.253946;2.000000;0.256754;-0.223658;2.532643;0.000000;0.000000;0.000000;2.000000;0.251011;-0.167985;2.495700;0.000000;0.000000;0.000000;2.000000;0.552561;-0.440967;2.301786;0.894606;0.005201;0.446131;2.000000;0.565934;-0.761152;2.331457;0.906934;0.038219;0.418219;2.000000;0.529509;-0.828310;2.291601;0.000000;0.000000;0.000000;2.000000;0.423062;-0.426721;2.422129;-0.468117;0.040665;0.882702;2.000000;0.549484;-0.707157;2.642072;-0.437291;0.191362;0.824361;2.000000;0.486789;-0.747192;2.549249;0.000000;0.000000;0.00000
1666954278.244964;2022-10-28_11:51:18.244964;2.000000;0.375560;0.512172;2.316386;0.000000;0.000000;0.000000;2.000000;0.432184;0.404865;2.293112;-0.000775;0.936747;-0.072336;2.000000;0.435582;0.338922;2.302108;-0.004233;0.937781;-0.051531;2.000000;0.444383;0.136891;2.321148;-0.006918;0.937628;-0.035262;2.000000;0.454699;-0.138543;2.338087;-0.006846;0.936923;-0.035276;2.000000;0.542385;0.292108;2.184345;0.726254;0.551842;-0.337333;2.000000;0.300096;0.287562;2.397163;0.776748;-0.558064;-0.211789;2.000000;0.502939;-0.132187;2.259221;0.583781;0.649208;-0.353420;2.000000;0.394250;-0.141197;2.353890;0.718806;-0.682849;-0.067338;2.000000;0.646235;0.087149;2.142827;0.968609;0.226911;0.026519;2.000000;0.672690;-0.114690;2.101407;0.972032;0.042319;0.202385;2.000000;0.684975;-0.171468;2.097697;0.971728;0.097087;0.208432;2.000000;0.700651;-0.225310;2.112226;0.000000;0.000000;0.000000;2.000000;0.696305;-0.175069;2.060588;0.000000;0.000000;0.000000;2.000000;0.284956;0.057260;2.515897;-0.552099;0.210800;0.799276;2.000000;0.247172;-0.141943;2.542564;0.758498;-0.113375;-0.641660;2.000000;0.227615;-0.186667;2.531871;0.760036;-0.088290;-0.608154;2.000000;0.232649;-0.217289;2.533163;0.000000;0.000000;0.000000;2.000000;0.205508;-0.168530;2.517583;0.000000;0.000000;0.000000;2.000000;0.534476;-0.453993;2.286143;0.907555;0.061576;0.415023;2.000000;0.561177;-0.763265;2.329050;0.907721;0.067297;0.411702;2.000000;0.526649;-0.831606;2.292164;0.000000;0.000000;0.000000;2.000000;0.362220;-0.441471;2.347226;-0.380862;0.010041;0.923040;2.000000;0.502979;-0.747057;2.511930;-0.267617;0.166055;0.914476;2.000000;0.460399;-0.811625;2.494959;0.000000;0.000000;0.00000
1666954278.30807;2022-10-28_11:51:18.308070;2.000000;0.320130;0.510776;2.272133;0.000000;0.000000;0.000000;2.000000;0.385839;0.404435;2.251024;-0.003935;0.928657;-0.073668;2.000000;0.389928;0.337990;2.260023;-0.007848;0.929636;-0.052932;2.000000;0.400819;0.134398;2.279004;-0.010858;0.931674;-0.036450;2.000000;0.413783;-0.143158;2.295726;-0.011003;0.933106;-0.036407;2.000000;0.495326;0.294330;2.134689;0.711150;0.557955;-0.350817;2.000000;0.260385;0.282598;2.362876;0.777162;-0.542801;-0.234077;2.000000;0.460992;-0.136888;2.216044;0.580429;0.647620;-0.359621;2.000000;0.355224;-0.145479;2.312141;0.716762;-0.683272;-0.072942;2.000000;0.587690;0.089367;2.081200;0.968117;0.214742;-0.078881;2.000000;0.606002;-0.123826;2.041374;0.966803;0.019404;0.234621;2.000000;0.615606;-0.172407;2.030764;0.960392;0.067364;0.239308;2.000000;0.630033;-0.223257;2.038078;0.000000;0.000000;0.000000;2.000000;0.630584;-0.154192;1.988000;0.000000;0.000000;0.000000;2.000000;0.246535;0.047044;2.490468;-0.585721;0.211617;0.772004;2.000000;0.222125;-0.148267;2.541039;-0.611829;0.136273;0.778587;2.000000;0.208696;-0.190174;2.529249;-0.636417;-0.002706;0.744917;2.000000;0.212286;-0.216513;2.513279;0.000000;0.000000;0.000000;2.000000;0.178691;-0.176045;2.516572;0.000000;0.000000;0.000000;2.000000;0.514515;-0.451379;2.263465;0.908387;0.106324;0.402974;2.000000;0.552696;-0.768667;2.327019;0.896494;0.095517;0.427998;2.000000;0.522955;-0.838872;2.293503;0.000000;0.000000;0.000000;2.000000;0.297273;-0.443873;2.283255;-0.384579;-0.006956;0.916911;2.000000;0.366650;-0.773351;2.355656;-0.436936;0.050356;0.887369;2.000000;0.300033;-0.811860;2.267909;0.000000;0.000000;0.00000
1666954278.373696;2022-10-28_11:51:18.373696;2.000000;0.270425;0.502660;2.238352;0.000000;0.000000;0.000000;2.000000;0.337277;0.397124;2.208152;0.002722;0.921761;-0.075937;2.000000;0.340864;0.329893;2.217814;-0.002143;0.922781;-0.055597;2.000000;0.350476;0.123795;2.238755;-0.006300;0.926448;-0.039415;2.000000;0.362090;-0.157343;2.258022;-0.006608;0.929348;-0.039364;2.000000;0.430595;0.282053;2.090172;0.710912;0.529533;-0.375734;2.000000;0.212587;0.273157;2.319353;0.779177;-0.539944;-0.238141;2.000000;0.407760;-0.150487;2.178181;0.575534;0.647085;-0.362761;2.000000;0.306277;-0.159927;2.274562;0.718604;-0.679746;-0.076011;2.000000;0.521893;0.077963;2.020244;0.933977;0.234658;-0.251580;2.000000;0.537115;-0.127502;1.996076;0.984424;0.026828;0.161699;2.000000;0.544046;-0.181965;1.970055;0.961667;0.023294;0.152983;2.000000;0.558565;-0.237416;1.989439;0.000000;0.000000;0.000000;2.000000;0.563922;-0.179168;1.920200;0.000000;0.000000;0.000000;1.000000;0.197291;0.031510;2.446255;0.940536;0.031083;0.239517;2.000000;0.195188;-0.143482;2.543569;0.940723;-0.064406;-0.228020;2.000000;0.179352;-0.162116;2.524287;0.862322;-0.183021;-0.235766;2.000000;0.176656;-0.219675;2.519151;0.000000;0.000000;0.000000;2.000000;0.164736;-0.164836;2.487900;0.000000;0.000000;0.000000;2.000000;0.490123;-0.448235;2.239997;0.907488;0.160909;0.386006;2.000000;0.545668;-0.768873;2.322400;0.889843;0.129422;0.431008;2.000000;0.519485;-0.840166;2.291612;0.000000;0.000000;0.000000;2.000000;0.236356;-0.448404;2.240431;-0.391371;-0.006338;0.910812;2.000000;0.212519;-0.785258;2.236526;-0.317766;0.005744;0.947494;2.000000;0.159775;-0.840994;2.199080;0.000000;0.000000;0.00000
1666954278.434635;2022-10-28_11:51:18.434635;2.000000;0.239087;0.492208;2.224901;0.000000;0.000000;0.000000;2.000000;0.306817;0.390257;2.190943;0.006907;0.908413;-0.072684;2.000000;0.310037;0.322901;2.200320;0.001079;0.909341;-0.052633;2.000000;0.318651;0.116392;2.220383;-0.004149;0.916293;-0.036680;2.000000;0.329065;-0.165361;2.238439;-0.004706;0.922241;-0.036613;2.000000;0.401125;0.274203;2.068902;0.705558;0.531861;-0.384524;2.000000;0.201301;0.275274;2.310250;0.755015;-0.537819;-0.277739;2.000000;0.372054;-0.158827;2.157828;0.572340;0.639748;-0.369804;2.000000;0.276637;-0.167243;2.255512;0.713780;-0.681970;-0.086989;2.000000;0.486632;0.069502;1.997236;0.947493;0.218299;-0.203186;2.000000;0.494597;-0.135583;1.963416;0.978716;0.003535;0.187323;2.000000;0.506444;-0.189204;1.940144;0.954663;0.059731;0.195297;2.000000;0.521737;-0.242387;1.953059;0.000000;0.000000;0.000000;2.000000;0.524876;-0.183586;1.884818;0.000000;0.000000;0.000000;1.000000;0.182974;0.032331;2.434731;-0.632608;0.200160;0.737424;2.000000;0.167841;-0.150499;2.517381;0.881863;0.055701;0.420280;2.000000;0.160756;-0.184865;2.523587;0.888440;-0.050991;0.439195;2.000000;0.154241;-0.222350;2.518988;0.000000;0.000000;0.000000;2.000000;0.168840;-0.219517;2.492333;0.000000;0.000000;0.000000;2.000000;0.469680;-0.455567;2.223781;0.911983;0.183577;0.364690;2.000000;0.541087;-0.769049;2.320456;0.883261;0.161494;0.432104;2.000000;0.518133;-0.841041;2.291869;0.000000;0.000000;0.000000;2.000000;0.203937;-0.483231;2.218434;-0.375442;-0.010512;0.918236;2.000000;0.142668;-0.791913;2.187660;-0.325063;-0.014391;0.939382;2.000000;0.074219;-0.834961;2.136719;0.000000;0.000000;0.00000
1666954278.497007;2022-10-28_11:51:18.497007;2.000000;0.192072;0.482811;2.204362;0.000000;0.000000;0.000000;2.000000;0.250368;0.377947;2.162364;0.012264;0.888789;-0.058153;2.000000;0.252466;0.310881;2.170098;0.005008;0.889449;-0.038679;2.000000;0.257895;0.105202;2.185235;-0.001060;0.896624;-0.023359;2.000000;0.264237;-0.175599;2.196746;-0.001405;0.903066;-0.023341;2.000000;0.339813;0.262969;2.033790;0.696196;0.529905;-0.396489;2.000000;0.154519;0.287783;2.296762;0.689552;-0.577513;-0.309693;2.000000;0.302465;-0.169691;2.112811;0.567768;0.621198;-0.381673;2.000000;0.218287;-0.176467;2.216825;0.701329;-0.682619;-0.129568;2.000000;0.414596;0.055892;1.953226;0.945018;0.200278;-0.220397;2.000000;0.411948;-0.148935;1.915162;0.974268;-0.025200;0.205780;2.000000;0.422948;-0.200555;1.894966;0.952581;0.055421;0.222070;2.000000;0.441252;-0.257608;1.911423;0.000000;0.000000;0.000000;2.000000;0.444021;-0.205039;1.847067;0.000000;0.000000;0.000000;1.000000;0.136727;0.044525;2.420949;0.777428;-0.166827;-0.583086;2.000000;0.128908;-0.192947;2.507436;0.957783;0.025041;0.228559;2.000000;0.114337;-0.206271;2.508091;0.856758;-0.371033;0.321232;2.000000;0.114725;-0.232700;2.524214;0.000000;0.000000;0.000000;2.000000;0.120392;-0.210846;2.479545;0.000000;0.000000;0.000000;2.000000;0.411132;-0.461707;2.199939;0.920145;0.208223;0.323462;2.000000;0.526788;-0.765724;2.313944;0.859859;0.232229;0.449070;2.000000;0.517540;-0.839058;2.290447;0.000000;0.000000;0.000000;2.000000;0.157808;-0.498819;2.185947;-0.333353;-0.013462;0.937090;2.000000;0.064482;-0.786261;2.143326;-0.254493;-0.028383;0.951912;2.000000;-0.033282;-0.827237;2.089224;0.000000;0.000000;0.00000
1666954278.559179;2022-10-28_11:51:18.559179;2.000000;0.130620;0.474965;2.183378;0.000000;0.000000;0.000000;2.000000;0.184037;0.374119;2.136736;0.019106;0.892115;-0.037163;2.000000;0.183993;0.305958;2.142447;0.011548;0.892590;-0.017076;2.000000;0.182897;0.096771;2.151007;0.001690;0.902936;-0.005444;2.000000;0.183361;-0.188735;2.154229;0.001569;0.912259;-0.005480;2.000000;0.272993;0.255993;2.001942;0.706321;0.520322;-0.380745;1.000000;0.084367;0.267949;2.268217;0.710329;-0.555015;-0.332697;2.000000;0.224918;-0.182616;2.072384;0.580766;0.623953;-0.359797;2.000000;0.136440;-0.189253;2.172129;0.699684;-0.691080;-0.124909;2.000000;0.339840;0.039354;1.919449;0.953552;0.175109;-0.199284;2.000000;0.332090;-0.164614;1.876330;0.941786;0.015668;-0.319201;2.000000;0.337359;-0.211325;1.859073;0.934221;0.105420;-0.306012;2.000000;0.362372;-0.272063;1.877347;0.000000;0.000000;0.000000;2.000000;0.317603;-0.228480;1.830875;0.000000;0.000000;0.000000;1.000000;0.067259;0.024753;2.392341;0.761420;-0.170262;-0.603917;1.000000;0.058582;-0.217664;2.478518;0.976090;0.006248;0.134526;1.000000;0.085670;-0.261434;2.445422;0.906711;0.174588;0.188410;1.000000;0.086155;-0.287642;2.461559;0.000000;0.000000;0.000000;1.000000;0.091945;-0.265502;2.416916;0.000000;0.000000;0.000000;2.000000;0.363173;-0.470064;2.143441;0.911638;0.243340;0.329736;2.000000;0.515464;-0.765656;2.296532;0.828829;0.298496;0.465601;2.000000;0.513168;-0.838466;2.274951;0.000000;0.000000;0.000000;2.000000;0.093276;-0.494390;2.152313;-0.353367;-0.005248;0.932299;2.000000;0.037824;-0.793147;2.127122;-0.227601;-0.019511;0.968566;2.000000;-0.046091;-0.843579;2.085849;0.000000;0.000000;0.00000
