timestamp;datetime;Head.state;Head.px;Head.py;Head.pz;Head.rx;Head.ry;Head.rz;Neck.state;Neck.px;Neck.py;Neck.pz;Neck.rx;Neck.ry;Neck.rz;SpineShoulder.state;SpineShoulder.px;SpineShoulder.py;SpineShoulder.pz;SpineShoulder.rx;SpineShoulder.ry;SpineShoulder.rz;SpineMid.state;SpineMid.px;SpineMid.py;SpineMid.pz;SpineMid.rx;SpineMid.ry;SpineMid.rz;SpineBase.state;SpineBase.px;SpineBase.py;SpineBase.pz;SpineBase.rx;SpineBase.ry;SpineBase.rz;ShoulderRight.state;ShoulderRight.px;ShoulderRight.py;ShoulderRight.pz;ShoulderRight.rx;ShoulderRight.ry;ShoulderRight.rz;ShoulderLeft.state;ShoulderLeft.px;ShoulderLeft.py;ShoulderLeft.pz;ShoulderLeft.rx;ShoulderLeft.ry;ShoulderLeft.rz;HipRight.state;HipRight.px;HipRight.py;HipRight.pz;HipRight.rx;HipRight.ry;HipRight.rz;HipLeft.state;HipLeft.px;HipLeft.py;HipLeft.pz;HipLeft.rx;HipLeft.ry;HipLeft.rz;ElbowRight.state;ElbowRight.px;ElbowRight.py;ElbowRight.pz;ElbowRight.rx;ElbowRight.ry;ElbowRight.rz;WristRight.state;WristRight.px;WristRight.py;WristRight.pz;WristRight.rx;WristRight.ry;WristRight.rz;HandRight.state;HandRight.px;HandRight.py;HandRight.pz;HandRight.rx;HandRight.ry;HandRight.rz;HandTipRight.state;HandTipRight.px;HandTipRight.py;HandTipRight.pz;HandTipRight.rx;HandTipRight.ry;HandTipRight.rz;ThumbRight.state;ThumbRight.px;ThumbRight.py;ThumbRight.pz;ThumbRight.rx;ThumbRight.ry;ThumbRight.rz;ElbowLeft.state;ElbowLeft.px;ElbowLeft.py;ElbowLeft.pz;ElbowLeft.rx;ElbowLeft.ry;ElbowLeft.rz;WristLeft.state;WristLeft.px;WristLeft.py;WristLeft.pz;WristLeft.rx;WristLeft.ry;WristLeft.rz;HandLeft.state;HandLeft.px;HandLeft.py;HandLeft.pz;HandLeft.rx;HandLeft.ry;HandLeft.rz;HandTipLeft.state;HandTipLeft.px;HandTipLeft.py;HandTipLeft.pz;HandTipLeft.rx;HandTipLeft.ry;HandTipLeft.rz;ThumbLeft.state;ThumbLeft.px;ThumbLeft.py;ThumbLeft.pz;ThumbLeft.rx;ThumbLeft.ry;ThumbLeft.rz;KneeRight.state;KneeRight.px;KneeRight.py;KneeRight.pz;KneeRight.rx;KneeRight.ry;KneeRight.rz;AnkleRight.state;AnkleRight.px;AnkleRight.py;AnkleRight.pz;AnkleRight.rx;AnkleRight.ry;AnkleRight.rz;FootRight.state;FootRight.px;FootRight.py;FootRight.pz;FootRight.rx;FootRight.ry;FootRight.rz;KneeLeft.state;KneeLeft.px;KneeLeft.py;KneeLeft.pz;KneeLeft.rx;KneeLeft.ry;KneeLeft.rz;AnkleLeft.state;AnkleLeft.px;AnkleLeft.py;AnkleLeft.pz;AnkleLeft.rx;AnkleLeft.ry;AnkleLeft.rz;FootLeft.state;FootLeft.px;FootLeft.py;FootLeft.pz;FootLeft.rx;FootLeft.ry;FootLeft.rz
1665675054.066775;2022-10-13_16:30:54.066775;2.000000;1.166548;0.845983;3.334272;0.000000;0.000000;0.000000;2.000000;1.147976;0.746431;3.314842;0.011371;0.983346;-0.007024;2.000000;1.146794;0.686822;3.315912;0.015591;0.983304;0.008291;2.000000;1.140691;0.505652;3.313979;0.016731;0.965222;0.016333;2.000000;1.130713;0.261384;3.308400;0.015628;0.946156;0.017391;2.000000;1.179703;0.590759;3.167431;0.851696;0.211359;-0.204037;2.000000;1.037303;0.614602;3.278288;0.872335;-0.446794;-0.060552;2.000000;1.149565;0.256855;3.270127;0.640984;0.558730;-0.376721;2.000000;1.099263;0.262800;3.309350;-0.690775;0.722823;0.018744;2.000000;1.217302;0.425516;3.150160;0.815831;0.120494;-0.565195;2.000000;1.243604;0.259600;3.161973;0.890191;0.085843;0.447412;2.000000;1.256431;0.219259;3.173058;0.873560;0.191860;0.444798;2.000000;1.286832;0.172157;3.190711;0.000000;0.000000;0.000000;2.000000;1.274478;0.226823;3.138143;0.000000;0.000000;0.000000;2.000000;0.981647;0.505340;3.387836;0.876908;-0.279014;-0.251552;2.000000;0.960920;0.369996;3.481238;-0.297603;0.301347;0.905385;1.000000;0.949061;0.344568;3.508211;-0.312704;0.415507;0.853745;2.000000;0.951076;0.302909;3.529972;0.000000;0.000000;0.000000;2.000000;0.929195;0.366058;3.509572;0.000000;0.000000;0.000000;2.000000;1.199387;-0.010553;3.322878;-0.429689;0.047223;0.893263;2.000000;1.149810;-0.246592;3.252630;0.882068;-0.152882;0.437902;2.000000;1.150674;-0.325877;3.250157;0.000000;0.000000;0.000000;2.000000;1.098832;-0.014010;3.348540;-0.440838;0.063370;0.894832;2.000000;1.095595;-0.262972;3.330532;-0.476935;-0.028621;0.878173;2.000000;1.051591;-0.294308;3.260958;0.000000;0.000000;0.00000
1665675054.131083;2022-10-13_16:30:54.131083;2.000000;1.204620;0.851718;3.375188;0.000000;0.000000;0.000000;2.000000;1.181656;0.749918;3.352987;0.006218;0.983835;-0.011493;2.000000;1.181178;0.691090;3.354448;0.008972;0.983887;0.002845;2.000000;1.177844;0.512581;3.354021;0.009046;0.949126;0.013803;2.000000;1.171621;0.271992;3.349083;0.007364;0.905687;0.014769;2.000000;1.215739;0.601788;3.210469;0.846177;0.224342;-0.205456;2.000000;1.082014;0.621338;3.317470;0.878425;-0.432121;-0.059338;2.000000;1.185707;0.267984;3.305832;0.604186;0.539577;-0.422902;2.000000;1.144603;0.272852;3.355433;-0.690340;0.714209;0.089112;2.000000;1.251152;0.436230;3.190075;0.794092;0.119818;-0.595692;2.000000;1.278137;0.270017;3.197456;0.929329;0.082847;0.359737;2.000000;1.291382;0.228243;3.206846;0.915240;0.178837;0.358298;2.000000;1.322947;0.176590;3.219193;0.000000;0.000000;0.000000;2.000000;1.307537;0.222047;3.174286;0.000000;0.000000;0.000000;2.000000;1.023943;0.521701;3.434041;0.874765;-0.279579;-0.196468;2.000000;1.014123;0.391211;3.535033;-0.189513;0.322701;0.926713;1.000000;1.001434;0.369043;3.564855;-0.233137;0.462324;0.853187;2.000000;1.007950;0.323282;3.579947;0.000000;0.000000;0.000000;2.000000;0.993365;0.367745;3.571334;0.000000;0.000000;0.000000;2.000000;1.258294;0.013484;3.379418;0.921528;0.173361;0.337694;2.000000;1.267740;-0.234932;3.390030;0.881587;0.026803;0.471156;2.000000;1.222171;-0.266624;3.321432;0.000000;0.000000;0.000000;2.000000;1.122740;-0.006831;3.377898;-0.340159;0.050836;0.938712;2.000000;1.118856;-0.255654;3.357339;-0.469625;-0.032711;0.881870;2.000000;1.073948;-0.287205;3.288517;0.000000;0.000000;0.00000
1665675054.198057;2022-10-13_16:30:54.198057;2.000000;1.245343;0.855769;3.417013;0.000000;0.000000;0.000000;2.000000;1.231295;0.756711;3.398143;0.013779;0.980166;-0.010717;2.000000;1.229969;0.698543;3.399683;0.015499;0.980217;0.002986;2.000000;1.224391;0.521928;3.399729;0.014739;0.954525;0.013756;2.000000;1.215726;0.283534;3.395555;0.013510;0.925608;0.014966;2.000000;1.259174;0.608519;3.262883;0.849790;0.214255;-0.220106;2.000000;1.122398;0.630733;3.371240;0.869172;-0.462054;-0.068873;2.000000;1.231310;0.280897;3.355402;0.609484;0.557198;-0.398851;2.000000;1.187010;0.283071;3.398919;0.711042;-0.700635;-0.049189;2.000000;1.293321;0.443418;3.235006;0.839012;0.129107;-0.528333;1.000000;1.314679;0.275844;3.233562;0.965597;0.060202;0.252175;2.000000;1.330115;0.233043;3.236043;0.951328;0.173319;0.254210;2.000000;1.357314;0.184842;3.249426;0.000000;0.000000;0.000000;2.000000;1.339841;0.241464;3.202417;0.000000;0.000000;0.000000;2.000000;1.080155;0.520490;3.485025;0.878735;-0.240347;-0.252979;1.000000;1.068227;0.389574;3.585317;-0.196423;0.321348;0.925905;1.000000;1.055333;0.373870;3.617009;-0.235197;0.536971;0.808239;2.000000;1.057710;0.338027;3.634929;0.000000;0.000000;0.000000;2.000000;1.046011;0.384106;3.616125;0.000000;0.000000;0.000000;2.000000;1.302054;0.023062;3.421332;0.908646;0.167235;0.377516;2.000000;1.358516;-0.205179;3.495751;0.865102;0.175420;0.462970;2.000000;1.313056;-0.236985;3.426915;0.000000;0.000000;0.000000;2.000000;1.150364;0.002653;3.407024;-0.384967;0.038287;0.920533;2.000000;1.141410;-0.245294;3.376444;-0.469756;-0.045626;0.880484;2.000000;1.096764;-0.276828;3.307329;0.000000;0.000000;0.00000
1665675054.259226;2022-10-13_16:30:54.259226;2.000000;1.290506;0.855939;3.453516;0.000000;0.000000;0.000000;2.000000;1.272598;0.755843;3.444748;0.010057;0.978748;-0.014657;2.000000;1.271797;0.697367;3.446667;0.012307;0.978848;-0.000647;2.000000;1.267565;0.519828;3.447785;0.012435;0.942796;0.010355;2.000000;1.260283;0.279958;3.445086;0.011180;0.898952;0.011698;2.000000;1.298923;0.613671;3.301442;0.833407;0.219685;-0.227792;2.000000;1.167240;0.633698;3.417563;0.865261;-0.467320;-0.065729;2.000000;1.273339;0.277568;3.401700;0.589395;0.545394;-0.423034;2.000000;1.234003;0.279366;3.451999;0.707987;-0.694384;-0.098214;2.000000;1.341352;0.450036;3.280794;0.833512;0.138951;-0.534493;2.000000;1.373520;0.284488;3.282176;0.958879;0.093403;0.267123;2.000000;1.380705;0.238085;3.276981;0.960817;0.059253;0.260663;2.000000;1.403202;0.189080;3.284903;0.000000;0.000000;0.000000;2.000000;1.393902;0.237411;3.249000;0.000000;0.000000;0.000000;2.000000;1.119428;0.478473;3.462427;0.938494;-0.099454;0.282535;1.000000;1.128875;0.335870;3.537534;-0.063342;0.237224;0.968308;1.000000;1.095521;0.293582;3.513362;0.040273;-0.234050;0.925496;2.000000;1.085875;0.271042;3.534907;0.000000;0.000000;0.000000;2.000000;1.083753;0.270513;3.528000;0.000000;0.000000;0.000000;2.000000;1.346749;0.020461;3.466995;0.929542;0.167550;0.320956;2.000000;1.381764;-0.215036;3.532981;0.878452;0.125642;0.452681;2.000000;1.333466;-0.246981;3.466527;0.000000;0.000000;0.000000;2.000000;1.194720;-0.001421;3.451959;-0.323600;0.022458;0.943642;2.000000;1.163463;-0.244978;3.401991;-0.451475;-0.060871;0.884389;2.000000;1.115954;-0.276703;3.335262;0.000000;0.000000;0.00000
1665675054.324549;2022-10-13_16:30:54.324549;2.000000;1.336865;0.866546;3.498955;0.000000;0.000000;0.000000;2.000000;1.315111;0.763059;3.482570;-0.000715;0.981390;-0.030507;2.000000;1.315866;0.704947;3.486041;0.002470;0.981732;-0.015639;2.000000;1.316057;0.528638;3.491622;0.005786;0.953907;-0.003663;2.000000;1.313955;0.290952;3.494109;0.006113;0.920479;-0.003087;2.000000;1.359594;0.614115;3.347831;0.844624;0.261469;-0.228246;2.000000;1.216566;0.638677;3.459791;0.876305;-0.453776;-0.056296;2.000000;1.330496;0.289715;3.451463;0.592186;0.574613;-0.403515;2.000000;1.283709;0.289126;3.499926;0.724744;-0.682479;-0.065826;2.000000;1.396741;0.449097;3.327897;0.846637;0.124542;-0.517345;2.000000;1.417032;0.282370;3.340199;0.986481;0.065155;0.147878;2.000000;1.430267;0.238612;3.340437;0.978369;0.145109;0.146205;2.000000;1.461793;0.190063;3.354633;0.000000;0.000000;0.000000;2.000000;1.436280;0.234013;3.303600;0.000000;0.000000;0.000000;2.000000;1.163179;0.479867;3.486311;0.917275;-0.120360;0.355971;1.000000;1.170983;0.333590;3.560473;-0.329931;0.210196;0.914658;1.000000;1.153917;0.295165;3.537063;-0.255110;-0.196741;0.913322;2.000000;1.141010;0.264417;3.543629;0.000000;0.000000;0.000000;2.000000;1.138037;0.303637;3.556000;0.000000;0.000000;0.000000;2.000000;1.396402;0.029498;3.514189;0.915010;0.155499;0.367066;2.000000;1.411266;-0.214212;3.557059;0.874042;0.068030;0.477078;2.000000;1.365893;-0.246589;3.488501;0.000000;0.000000;0.000000;2.000000;1.246983;0.008453;3.504854;-0.360434;0.031613;0.930476;2.000000;1.176981;-0.211500;3.403850;-0.468714;-0.111681;0.846640;2.000000;1.132418;-0.243824;3.334995;0.000000;0.000000;0.00000
1665675054.384628;2022-10-13_16:30:54.384628;2.000000;1.378635;0.876629;3.541643;0.000000;0.000000;0.000000;2.000000;1.356910;0.776663;3.516085;-0.001989;0.982203;-0.033245;2.000000;1.357851;0.718704;3.519835;0.000259;0.982565;-0.019390;2.000000;1.359023;0.542914;3.526556;0.002976;0.950117;-0.009167;2.000000;1.359037;0.305998;3.531123;0.003972;0.909826;-0.008782;2.000000;1.395734;0.629214;3.385030;0.848708;0.242408;-0.221244;2.000000;1.259003;0.650186;3.489974;0.879574;-0.443574;-0.052940;2.000000;1.372724;0.303788;3.488999;0.584936;0.558769;-0.427511;2.000000;1.331477;0.305095;3.536475;0.715703;-0.691787;-0.061994;2.000000;1.441995;0.466542;3.368611;-0.629627;-0.125246;0.763053;2.000000;1.493734;0.308447;3.388993;0.908154;0.168261;0.383312;2.000000;1.490414;0.261676;3.376461;0.914698;-0.081965;0.380997;2.000000;1.508543;0.213603;3.391609;0.000000;0.000000;0.000000;2.000000;1.502730;0.270086;3.351167;0.000000;0.000000;0.000000;2.000000;1.196235;0.525737;3.580141;0.933794;-0.218417;-0.053533;1.000000;1.191247;0.383568;3.665535;-0.228988;0.263127;0.935945;1.000000;1.188166;0.376122;3.711239;-0.161243;0.641011;0.744462;2.000000;1.198152;0.344344;3.705867;0.000000;0.000000;0.000000;1.000000;1.178112;0.387940;3.702125;0.000000;0.000000;0.000000;2.000000;1.421338;0.037403;3.545941;0.927682;0.119475;0.347499;2.000000;1.440194;-0.208273;3.575778;0.877306;0.062168;0.474607;2.000000;1.395175;-0.240844;3.507023;0.000000;0.000000;0.000000;2.000000;1.309262;0.027064;3.568487;0.852399;-0.004200;0.518245;2.000000;1.217653;-0.172753;3.444127;-0.350603;-0.170647;0.879015;2.000000;1.206163;-0.253937;3.432301;0.000000;0.000000;0.00000
1665675054.447086;2022-10-13_16:30:54.447086;2.000000;1.422325;0.885978;3.579618;0.000000;0.000000;0.000000;2.000000;1.409022;0.786236;3.566373;0.002076;0.983586;-0.027521;2.000000;1.409359;0.727675;3.569591;0.004771;0.983866;-0.013825;2.000000;1.408567;0.550081;3.574727;0.007166;0.951991;-0.003148;2.000000;1.405762;0.310768;3.577211;0.007472;0.911912;-0.002329;2.000000;1.446640;0.627369;3.434540;0.864013;0.222716;-0.211059;2.000000;1.298899;0.660274;3.538515;0.866876;-0.471118;-0.041996;2.000000;1.420472;0.308552;3.534096;0.590611;0.559294;-0.418898;2.000000;1.376616;0.309792;3.583582;0.714709;-0.691138;-0.074394;2.000000;1.495783;0.465728;3.417357;0.801872;0.148798;-0.576998;2.000000;1.541483;0.303541;3.410087;0.865388;0.108953;0.481576;2.000000;1.558769;0.262325;3.418634;0.845085;0.216615;0.488580;2.000000;1.582592;0.216183;3.432235;0.000000;0.000000;0.000000;2.000000;1.576575;0.267353;3.397000;0.000000;0.000000;0.000000;2.000000;1.233176;0.538365;3.629995;0.900979;-0.130843;0.235530;2.000000;1.205431;0.417832;3.739431;-0.240429;0.367497;0.898396;1.000000;1.211592;0.379487;3.746813;-0.250935;0.071179;0.960217;2.000000;1.206504;0.340913;3.778876;0.000000;0.000000;0.000000;2.000000;1.189802;0.383613;3.755400;0.000000;0.000000;0.000000;2.000000;1.451028;0.037322;3.585275;0.928893;0.084736;0.354264;2.000000;1.463699;-0.211222;3.589327;0.873756;0.026213;0.485630;2.000000;1.421041;-0.243507;3.518704;0.000000;0.000000;0.000000;2.000000;1.360737;0.033185;3.623621;0.827665;0.016377;0.555894;2.000000;1.284651;-0.168677;3.492261;-0.102453;-0.255411;0.942930;2.000000;1.273075;-0.249016;3.487789;0.000000;0.000000;0.00000
1665675054.508254;2022-10-13_16:30:54.508254;2.000000;1.455268;0.894361;3.614570;0.000000;0.000000;0.000000;2.000000;1.430863;0.797242;3.596466;0.007421;0.985060;-0.030889;2.000000;1.430622;0.739461;3.600135;0.010327;0.985386;-0.016917;2.000000;1.428056;0.564202;3.606596;0.012948;0.968835;-0.005856;2.000000;1.422811;0.327964;3.610791;0.013309;0.950200;-0.004980;2.000000;1.480264;0.638287;3.475204;0.870260;0.256850;-0.208115;2.000000;1.329953;0.667813;3.573278;0.883583;-0.442120;-0.050917;2.000000;1.439950;0.319285;3.574577;0.662555;0.526423;-0.408502;2.000000;1.391359;0.333022;3.610704;-0.648512;0.761153;-0.006700;2.000000;1.538882;0.479918;3.463222;-0.657198;-0.144339;0.732001;2.000000;1.598356;0.322658;3.463805;0.860105;0.158064;0.477377;2.000000;1.612187;0.280884;3.475838;0.846346;0.201609;0.491479;2.000000;1.635598;0.239136;3.495550;0.000000;0.000000;0.000000;2.000000;1.629704;0.287424;3.454455;0.000000;0.000000;0.000000;2.000000;1.268009;0.543199;3.663783;0.934967;-0.209959;-0.034279;2.000000;1.245049;0.405633;3.753742;-0.362592;0.289678;0.884856;2.000000;1.244116;0.343567;3.797496;-0.345787;0.283957;0.888292;2.000000;1.243176;0.308603;3.844873;0.000000;0.000000;0.000000;2.000000;1.217569;0.357603;3.802143;0.000000;0.000000;0.000000;2.000000;1.470626;0.045315;3.614674;0.889642;0.081865;0.447503;2.000000;1.467837;-0.203880;3.605572;0.864807;-0.013998;0.501742;2.000000;1.427081;-0.236159;3.533711;0.000000;0.000000;0.000000;2.000000;1.414872;0.061236;3.663594;-0.448790;0.066198;0.887480;2.000000;1.367489;-0.504528;3.696684;-0.704925;0.050077;0.707454;2.000000;1.362948;-0.558123;3.654816;0.000000;0.000000;0.00000
1665675054.576128;2022-10-13_16:30:54.576128;2.000000;1.487160;0.904374;3.649693;0.000000;0.000000;0.000000;2.000000;1.473922;0.808480;3.636448;0.020880;0.986649;-0.019110;2.000000;1.471865;0.749934;3.639052;0.022394;0.986811;-0.006105;2.000000;1.464366;0.572604;3.642465;0.021753;0.971087;0.004221;2.000000;1.453802;0.334124;3.642976;0.021428;0.953381;0.005640;2.000000;1.514382;0.644240;3.510525;0.878094;0.223246;-0.191434;2.000000;1.365078;0.680531;3.605818;0.872870;-0.456786;-0.041687;2.000000;1.471237;0.322738;3.606656;0.687405;0.500803;-0.404308;2.000000;1.421820;0.342112;3.642730;-0.615502;0.788127;-0.003166;2.000000;1.580361;0.489233;3.510603;0.978320;0.199563;0.054281;2.000000;1.639283;0.331691;3.509847;0.848769;0.152374;0.497899;2.000000;1.650052;0.306184;3.525949;0.803397;0.291071;0.502730;2.000000;1.676687;0.261537;3.542034;0.000000;0.000000;0.000000;2.000000;1.670200;0.302122;3.511333;0.000000;0.000000;0.000000;2.000000;1.301122;0.556902;3.696435;0.908922;-0.267754;-0.214558;2.000000;1.269609;0.412858;3.774079;-0.456218;0.258925;0.850915;2.000000;1.261927;0.349604;3.822817;-0.430021;0.309125;0.842215;2.000000;1.262795;0.311316;3.857365;0.000000;0.000000;0.000000;2.000000;1.236947;0.356767;3.829100;0.000000;0.000000;0.000000;2.000000;1.499734;0.045567;3.632327;0.886796;0.066436;0.457028;2.000000;1.512809;-0.522779;3.672301;0.979335;0.004266;-0.198848;2.000000;1.476799;-0.569839;3.691332;0.000000;0.000000;0.000000;2.000000;1.439035;0.084275;3.736445;-0.459174;0.138339;0.870723;2.000000;1.470700;-0.483447;3.859728;-0.576336;0.070968;0.809768;2.000000;1.452509;-0.556857;3.810967;0.000000;0.000000;0.00000
1665675054.64084;2022-10-13_16:30:54.640840;2.000000;1.520023;0.913186;3.693326;0.000000;0.000000;0.000000;2.000000;1.503778;0.813702;3.678295;0.021335;0.985134;-0.018732;2.000000;1.501746;0.756858;3.680808;0.024933;0.985252;-0.006032;2.000000;1.493592;0.583917;3.684328;0.027645;0.956795;0.000091;2.000000;1.481169;0.349679;3.688041;0.027475;0.920085;0.003066;2.000000;1.554812;0.657042;3.557547;0.869219;0.268266;-0.207031;2.000000;1.392591;0.691703;3.655503;0.865609;-0.479213;-0.045386;2.000000;1.497853;0.345708;3.645471;0.617983;0.549688;-0.401701;2.000000;1.450453;0.350991;3.694748;-0.688368;0.717367;0.072835;2.000000;1.615209;0.499430;3.555399;-0.691896;-0.132621;0.698667;2.000000;1.675292;0.342860;3.564013;0.890636;0.175949;0.415886;1.000000;1.684785;0.322567;3.575966;0.849138;0.286986;0.422552;2.000000;1.701235;0.284036;3.583528;0.000000;0.000000;0.000000;2.000000;1.696995;0.328100;3.550847;0.000000;0.000000;0.000000;2.000000;1.327285;0.558635;3.732575;0.944384;-0.225999;-0.079885;2.000000;1.290083;0.413803;3.806801;-0.531783;0.255541;0.806837;2.000000;1.283383;0.355902;3.850477;-0.503099;0.293955;0.802725;2.000000;1.280605;0.318369;3.879859;0.000000;0.000000;0.000000;2.000000;1.256869;0.351243;3.855333;0.000000;0.000000;0.000000;2.000000;1.516345;0.064554;3.649922;0.927553;0.033411;0.372162;2.000000;1.519860;-0.519975;3.682077;0.854021;0.016844;0.519503;2.000000;1.481302;-0.550328;3.608835;0.000000;0.000000;0.000000;2.000000;1.475193;0.096007;3.792746;-0.375070;0.150557;0.907820;2.000000;1.558728;-0.513527;3.996387;-0.548204;0.096106;0.818382;1.000000;1.544922;-0.577148;3.962891;0.000000;0.000000;0.00000
1665675054.705445;2022-10-13_16:30:54.705445;2.000000;1.552813;0.916611;3.728341;0.000000;0.000000;0.000000;2.000000;1.529547;0.817638;3.714169;0.017878;0.983883;-0.037285;2.000000;1.528262;0.759957;3.718775;0.021173;0.984295;-0.022907;2.000000;1.522348;0.584916;3.727974;0.024763;0.955115;-0.010615;2.000000;1.512649;0.348934;3.736219;0.025775;0.917109;-0.007842;2.000000;1.580900;0.659205;3.598366;0.870273;0.269843;-0.216432;2.000000;1.423839;0.695820;3.697305;0.869419;-0.476579;-0.043234;2.000000;1.528907;0.341687;3.692665;0.630510;0.528599;-0.423636;2.000000;1.481727;0.352803;3.743395;-0.659519;0.742705;0.067377;2.000000;1.643264;0.502235;3.592468;-0.647720;-0.137272;0.738137;2.000000;1.707542;0.348591;3.610880;0.859657;0.198886;0.468461;1.000000;1.718240;0.321525;3.623297;0.834288;0.253822;0.481311;2.000000;1.734566;0.278109;3.632856;0.000000;0.000000;0.000000;2.000000;1.731518;0.328994;3.600924;0.000000;0.000000;0.000000;2.000000;1.357647;0.560148;3.769793;0.940506;-0.171101;0.143311;2.000000;1.328647;0.419306;3.853770;-0.539234;0.268101;0.795059;1.000000;1.315856;0.383950;3.878656;-0.542068;0.325467;0.773456;2.000000;1.295264;0.345455;3.908520;0.000000;0.000000;0.000000;2.000000;1.280572;0.410604;3.868111;0.000000;0.000000;0.000000;2.000000;1.537165;0.058882;3.682233;0.929784;0.006797;0.367354;2.000000;1.519918;-0.523118;3.685825;0.858057;-0.011128;0.513331;2.000000;1.480136;-0.553915;3.613607;0.000000;0.000000;0.000000;2.000000;1.510879;0.097742;3.839825;-0.366947;0.145808;0.911258;1.000000;1.539930;-0.081493;3.862869;-0.497548;0.014897;0.861439;1.000000;1.500298;-0.114424;3.790417;0.000000;0.000000;0.00000
1665675054.768218;2022-10-13_16:30:54.768218;2.000000;1.579536;0.915430;3.769599;0.000000;0.000000;0.000000;2.000000;1.556849;0.817211;3.755295;0.016458;0.984721;-0.041575;2.000000;1.555787;0.759795;3.760334;0.019233;0.985183;-0.027911;2.000000;1.550815;0.585815;3.771052;0.022979;0.957026;-0.015981;2.000000;1.542665;0.351700;3.781335;0.024585;0.919824;-0.013379;2.000000;1.611179;0.657718;3.642316;0.873074;0.275239;-0.214441;2.000000;1.453235;0.699028;3.739221;0.865948;-0.484525;-0.033398;2.000000;1.559407;0.343693;3.737894;0.635076;0.527383;-0.425937;2.000000;1.511083;0.356211;3.788339;-0.653705;0.748326;0.060102;2.000000;1.673480;0.501109;3.644785;-0.625344;-0.114062;0.757287;2.000000;1.730934;0.362571;3.658109;0.828151;0.188711;0.523653;2.000000;1.747039;0.318966;3.658514;0.835254;0.151660;0.520923;2.000000;1.777458;0.272572;3.691013;0.000000;0.000000;0.000000;2.000000;1.773069;0.322356;3.642400;0.000000;0.000000;0.000000;2.000000;1.387564;0.570100;3.822270;0.907743;-0.131411;0.249811;2.000000;1.334363;0.440637;3.912610;-0.522395;0.333306;0.784648;1.000000;1.324661;0.413895;3.930396;-0.522799;0.317388;0.790707;2.000000;1.305344;0.385118;3.971354;0.000000;0.000000;0.000000;2.000000;1.302372;0.419436;3.925858;0.000000;0.000000;0.000000;2.000000;1.563382;0.060565;3.721881;0.926627;-0.004092;0.374853;2.000000;1.520820;-0.523644;3.687726;0.853786;-0.046158;0.518538;2.000000;1.481683;-0.554611;3.615212;0.000000;0.000000;0.000000;2.000000;1.537258;0.098742;3.880363;-0.372803;0.139183;0.910881;1.000000;1.559717;-0.083648;3.883225;-0.537317;-0.026382;0.841120;2.000000;1.545510;-0.159242;3.834111;0.000000;0.000000;0.00000
1665675054.834086;2022-10-13_16:30:54.834086;2.000000;1.591003;0.910427;3.787832;0.000000;0.000000;0.000000;2.000000;1.574181;0.815321;3.782126;0.022437;0.985765;-0.035277;2.000000;1.572326;0.758873;3.786479;0.025155;0.986134;-0.021570;2.000000;1.565013;0.587573;3.795187;0.028101;0.953258;-0.008376;2.000000;1.553779;0.356514;3.802795;0.028925;0.908415;-0.004813;2.000000;1.622393;0.656025;3.659124;0.870815;0.254441;-0.205143;2.000000;1.466033;0.699522;3.757746;0.858306;-0.490991;-0.023503;2.000000;1.569197;0.352649;3.758435;0.606898;0.545065;-0.415553;2.000000;1.523813;0.356910;3.811287;-0.696766;0.703892;0.090335;2.000000;1.679799;0.497213;3.657938;-0.446748;-0.081441;0.877854;2.000000;1.736721;0.363029;3.667818;0.902568;0.196708;0.380282;2.000000;1.754407;0.316858;3.670401;0.906175;0.177788;0.380955;2.000000;1.781505;0.274230;3.690624;0.000000;0.000000;0.000000;2.000000;1.770119;0.316780;3.652250;0.000000;0.000000;0.000000;2.000000;1.409989;0.574286;3.851180;0.929140;-0.216658;-0.117994;2.000000;1.384796;0.435576;3.939446;-0.434365;0.282813;0.853403;2.000000;1.353538;0.420487;3.955893;0.598687;-0.528536;-0.581378;2.000000;1.326477;0.388147;4.002848;0.000000;0.000000;0.000000;2.000000;1.321315;0.446081;3.949200;0.000000;0.000000;0.000000;2.000000;1.581077;0.070388;3.754228;0.937778;0.017145;0.346519;2.000000;1.510376;-0.160405;3.683856;0.820159;-0.198334;0.535071;2.000000;1.470725;-0.192817;3.611301;0.000000;0.000000;0.000000;2.000000;1.549661;0.097490;3.898880;-0.347122;0.134417;0.922569;1.000000;1.577913;-0.078077;3.939475;-0.563936;0.047848;0.814398;2.000000;1.561438;-0.150211;3.883415;0.000000;0.000000;0.00000
